Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
java,org.apache.commons.collections4.multiset,MutableInteger,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.multiset,UniqueSetIterator,1.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.multiset,AbstractMultiSetDecorator,55.0,0.0,11.0,3.0,1.1,0.2727272727272727
java,org.apache.commons.collections4.multiset,AbstractMultiSet,762.0,621.0,21.0,9.0,0.9259259259259258,0.16279069767441862
java,org.apache.commons.collections4.multiset,AbstractEntry,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.multiset,EntrySet,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.multiset,MultiSetIterator,0.0,0.0,1.0,1.0,0.4000000000000001,0.0
java,org.apache.commons.collections4.multiset,UniqueSet,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.multiset,SynchronizedMultiSet,78.0,0.0,13.0,13.0,1.0833333333333333,0.3076923076923077
java,org.apache.commons.collections4.multiset,SynchronizedSet,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.comparators,TransformingComparator,0.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.comparators,ComparatorChain,99.0,45.0,6.0,4.0,0.75,0.2222222222222222
java,org.apache.commons.collections4.comparators,ReverseComparator,4.0,0.0,2.0,2.0,0.75,0.4
java,org.apache.commons.collections4.comparators,NullComparator,7.0,0.0,2.0,2.0,0.611111111111111,0.2857142857142857
java,org.apache.commons.collections4.comparators,ComparableComparator,10.0,0.0,5.0,5.0,1.125,1.0
java,org.apache.commons.collections4.comparators,FixedOrderComparator,42.0,18.0,4.0,2.0,0.7636363636363637,0.16666666666666666
java,org.apache.commons.collections4.comparators,BooleanComparator,21.0,6.0,4.0,4.0,0.8125,0.2222222222222222
